"@timestamp","_id","_ignored","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","destination.address","destination.ip","destination.port","dns.answers.data","dns.answers.ttl","dns.header_flags","dns.id","dns.question.class","dns.question.name","dns.question.registered_domain","dns.question.subdomain","dns.question.top_level_domain","dns.question.type","dns.resolved_ip","dns.response_code","dns.type","ecs.version","event.category","event.created","event.dataset","event.duration","event.id","event.ingested","event.kind","event.module","event.original","event.outcome","event.type","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset","network.community_id","network.direction","network.protocol","network.transport","related.ip","service.type","source.address","source.ip","source.port",tags,"zeek.dns.AA","zeek.dns.RA","zeek.dns.RD","zeek.dns.TC","zeek.dns.TTLs","zeek.dns.answers","zeek.dns.qclass","zeek.dns.qclass_name","zeek.dns.qtype","zeek.dns.qtype_name","zeek.dns.query","zeek.dns.rcode","zeek.dns.rcode_name","zeek.dns.rejected","zeek.dns.rtt","zeek.dns.trans_id","zeek.session_id"
"Oct 25, 2025 @ 04:50:31.154","WONGGZoBfVQxV9_ukQW7","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","224.0.0.251","224.0.0.251",5353,"fe80::6588:b5b4:d4a:6871, 192.168.56.1","60, 60",AA,0,IN,"ech-rog.local","ech-rog.local","-",local,"*","fe80::6588:b5b4:d4a:6871, 192.168.56.1",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:50:36.695","zeek.dns","1.5",CLwfzEaXbD0FQt2Pk,"Oct 25, 2025 @ 04:50:46.584",event,zeek,"{""ts"":1761360631.154386,""uid"":""CLwfzEaXbD0FQt2Pk"",""id.orig_h"":""192.168.56.1"",""id.orig_p"":5353,""id.resp_h"":""224.0.0.251"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.001497030258178711,""query"":""ech-rog.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::6588:b5b4:d4a:6871"",""192.168.56.1""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","678,326","1:yE1mvMiAIq2FzsFZ4s/DHt9ThWk=",outbound,dns,udp,"192.168.56.1, 224.0.0.251",zeek,"192.168.56.1","192.168.56.1",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::6588:b5b4:d4a:6871, 192.168.56.1",1,"C_INTERNET",255,"*","ech-rog.local",0,NOERROR,false,"0.001",0,CLwfzEaXbD0FQt2Pk
"Oct 25, 2025 @ 04:49:58.254","TeNGGZoBfVQxV9_uFQUu","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","ff02::1:3","ff02::1:3",5355,"-","-","-",21081,IN,"ech-rog","-","-","-","*","-","-",query,"1.12.0",network,"Oct 25, 2025 @ 04:50:11.690","zeek.dns","-",CqI48U2BXzG2PCf0W1,"Oct 25, 2025 @ 04:50:14.702",event,zeek,"{""ts"":1761360598.254386,""uid"":""CqI48U2BXzG2PCf0W1"",""id.orig_h"":""fe80::6588:b5b4:d4a:6871"",""id.orig_p"":55738,""id.resp_h"":""ff02::1:3"",""id.resp_p"":5355,""proto"":""udp"",""trans_id"":21081,""query"":""ech-rog"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""AA"":false,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""rejected"":false}","-","connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","677,670","1:WoReqh8x6xLLA35buTmRK4blODo=",external,dns,udp,"fe80::6588:b5b4:d4a:6871, ff02::1:3",zeek,"fe80::6588:b5b4:d4a:6871","fe80::6588:b5b4:d4a:6871",55738,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",false,false,false,false,"-","-",1,"C_INTERNET",255,"*","ech-rog","-","-",false,"-",21081,CqI48U2BXzG2PCf0W1
"Oct 25, 2025 @ 04:49:58.254","TuNGGZoBfVQxV9_uFQUu","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","224.0.0.252","224.0.0.252",5355,"-","-","-",21081,IN,"ech-rog","-","-","-","*","-","-",query,"1.12.0",network,"Oct 25, 2025 @ 04:50:11.690","zeek.dns","-",CEn3Vj32hQrMHCI8Ee,"Oct 25, 2025 @ 04:50:14.702",event,zeek,"{""ts"":1761360598.254606,""uid"":""CEn3Vj32hQrMHCI8Ee"",""id.orig_h"":""192.168.56.1"",""id.orig_p"":55738,""id.resp_h"":""224.0.0.252"",""id.resp_p"":5355,""proto"":""udp"",""trans_id"":21081,""query"":""ech-rog"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""AA"":false,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""rejected"":false}","-","connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","678,003","1:ljDbVbC6uWttdItqi6AeCYOVnBM=",outbound,dns,udp,"192.168.56.1, 224.0.0.252",zeek,"192.168.56.1","192.168.56.1",55738,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",false,false,false,false,"-","-",1,"C_INTERNET",255,"*","ech-rog","-","-",false,"-",21081,CEn3Vj32hQrMHCI8Ee
"Oct 25, 2025 @ 04:49:58.253","SuNGGZoBfVQxV9_uFQUu","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","ff02::fb","ff02::fb",5353,"fe80::6588:b5b4:d4a:6871, 192.168.56.1","60, 60",AA,0,IN,"ech-rog.local","ech-rog.local","-",local,"*","fe80::6588:b5b4:d4a:6871, 192.168.56.1",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:50:04.685","zeek.dns","0.8",CAdsls21dZDqhkzH82,"Oct 25, 2025 @ 04:50:14.701",event,zeek,"{""ts"":1761360598.253415,""uid"":""CAdsls21dZDqhkzH82"",""id.orig_h"":""fe80::6588:b5b4:d4a:6871"",""id.orig_p"":5353,""id.resp_h"":""ff02::fb"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.0008099079132080078,""query"":""ech-rog.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::6588:b5b4:d4a:6871"",""192.168.56.1""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","676,747","1:KLm6QgPlRwgF19py8dmuC4uMmkE=",external,dns,udp,"fe80::6588:b5b4:d4a:6871, ff02::fb",zeek,"fe80::6588:b5b4:d4a:6871","fe80::6588:b5b4:d4a:6871",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::6588:b5b4:d4a:6871, 192.168.56.1",1,"C_INTERNET",255,"*","ech-rog.local",0,NOERROR,false,"0.001",0,CAdsls21dZDqhkzH82
"Oct 25, 2025 @ 04:49:58.252","S-NGGZoBfVQxV9_uFQUu","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","224.0.0.251","224.0.0.251",5353,"fe80::6588:b5b4:d4a:6871, 192.168.56.1","60, 60",AA,0,IN,"ech-rog.local","ech-rog.local","-",local,"*","fe80::6588:b5b4:d4a:6871, 192.168.56.1",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:50:04.686","zeek.dns","2.5",CpHZuD3g7y4DjbdiC1,"Oct 25, 2025 @ 04:50:14.701",event,zeek,"{""ts"":1761360598.252697,""uid"":""CpHZuD3g7y4DjbdiC1"",""id.orig_h"":""192.168.56.1"",""id.orig_p"":5353,""id.resp_h"":""224.0.0.251"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.0025489330291748047,""query"":""ech-rog.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::6588:b5b4:d4a:6871"",""192.168.56.1""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","677,213","1:yE1mvMiAIq2FzsFZ4s/DHt9ThWk=",outbound,dns,udp,"192.168.56.1, 224.0.0.251",zeek,"192.168.56.1","192.168.56.1",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::6588:b5b4:d4a:6871, 192.168.56.1",1,"C_INTERNET",255,"*","ech-rog.local",0,NOERROR,false,"0.003",0,CpHZuD3g7y4DjbdiC1
"Oct 25, 2025 @ 04:49:58.251","SeNGGZoBfVQxV9_uFQUu","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","ff02::fb","ff02::fb",5353,"fe80::6588:b5b4:d4a:6871, 192.168.56.1","60, 60",AA,0,IN,"ech-rog.local","ech-rog.local","-",local,"*","fe80::6588:b5b4:d4a:6871, 192.168.56.1",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:50:04.685","zeek.dns","1.0",CAdsls21dZDqhkzH82,"Oct 25, 2025 @ 04:50:14.701",event,zeek,"{""ts"":1761360598.251123,""uid"":""CAdsls21dZDqhkzH82"",""id.orig_h"":""fe80::6588:b5b4:d4a:6871"",""id.orig_p"":5353,""id.resp_h"":""ff02::fb"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.0010221004486083984,""query"":""ech-rog.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::6588:b5b4:d4a:6871"",""192.168.56.1""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","676,281","1:KLm6QgPlRwgF19py8dmuC4uMmkE=",external,dns,udp,"fe80::6588:b5b4:d4a:6871, ff02::fb",zeek,"fe80::6588:b5b4:d4a:6871","fe80::6588:b5b4:d4a:6871",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::6588:b5b4:d4a:6871, 192.168.56.1",1,"C_INTERNET",255,"*","ech-rog.local",0,NOERROR,false,"0.001",0,CAdsls21dZDqhkzH82
"Oct 25, 2025 @ 04:49:58.250","SONGGZoBfVQxV9_uFQUu","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","224.0.0.251","224.0.0.251",5353,"fe80::6588:b5b4:d4a:6871, 192.168.56.1","60, 60",AA,0,IN,"ech-rog.local","ech-rog.local","-",local,"*","fe80::6588:b5b4:d4a:6871, 192.168.56.1",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:50:04.684","zeek.dns","1.7",CpHZuD3g7y4DjbdiC1,"Oct 25, 2025 @ 04:50:14.701",event,zeek,"{""ts"":1761360598.250385,""uid"":""CpHZuD3g7y4DjbdiC1"",""id.orig_h"":""192.168.56.1"",""id.orig_p"":5353,""id.resp_h"":""224.0.0.251"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.0016908645629882813,""query"":""ech-rog.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::6588:b5b4:d4a:6871"",""192.168.56.1""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","675,824","1:yE1mvMiAIq2FzsFZ4s/DHt9ThWk=",outbound,dns,udp,"192.168.56.1, 224.0.0.251",zeek,"192.168.56.1","192.168.56.1",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::6588:b5b4:d4a:6871, 192.168.56.1",1,"C_INTERNET",255,"*","ech-rog.local",0,NOERROR,false,"0.002",0,CpHZuD3g7y4DjbdiC1
"Oct 25, 2025 @ 04:49:48.667","Q-NFGZoBfVQxV9_uuQWO","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","192.168.56.3","192.168.56.3",53,"-","-",RD,64779,IN,"example.lab","example.lab","-",lab,A,"-",NXDOMAIN,answer,"1.12.0",network,"Oct 25, 2025 @ 04:49:49.682","zeek.dns","-",Cg8iG62goWTkcRGgy5,"Oct 25, 2025 @ 04:49:51.246",event,zeek,"{""ts"":1761360588.667379,""uid"":""Cg8iG62goWTkcRGgy5"",""id.orig_h"":""192.168.56.2"",""id.orig_p"":41777,""id.resp_h"":""192.168.56.3"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":64779,""query"":""example.lab"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":1,""qtype_name"":""A"",""rcode"":3,""rcode_name"":""NXDOMAIN"",""AA"":false,""TC"":false,""RD"":true,""RA"":false,""Z"":2,""rejected"":false}",failure,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","675,467","1:nxiVBrCJ7ItArLScJMtLIXJ9Egs=",internal,dns,udp,"192.168.56.2, 192.168.56.3",zeek,"192.168.56.2","192.168.56.2",41777,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",false,false,true,false,"-","-",1,"C_INTERNET",1,A,"example.lab",3,NXDOMAIN,false,"-",64779,Cg8iG62goWTkcRGgy5
"Oct 25, 2025 @ 04:49:40.219","QuNFGZoBfVQxV9_uuQWO","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","192.168.56.3","192.168.56.3",53,"-","-",RD,24881,IN,"beacon.8.lab","8.lab",beacon,lab,A,"-",NXDOMAIN,answer,"1.12.0",network,"Oct 25, 2025 @ 04:49:49.681","zeek.dns","-",CIkAbc2P6hc5cCMDxi,"Oct 25, 2025 @ 04:49:51.246",event,zeek,"{""ts"":1761360580.219783,""uid"":""CIkAbc2P6hc5cCMDxi"",""id.orig_h"":""192.168.56.2"",""id.orig_p"":53749,""id.resp_h"":""192.168.56.3"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":24881,""query"":""beacon.8.lab"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":1,""qtype_name"":""A"",""rcode"":3,""rcode_name"":""NXDOMAIN"",""AA"":false,""TC"":false,""RD"":true,""RA"":false,""Z"":2,""rejected"":false}",failure,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","675,109","1:97gZRIIGaMxRR2axVJdAwoAGRfc=",internal,dns,udp,"192.168.56.2, 192.168.56.3",zeek,"192.168.56.2","192.168.56.2",53749,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",false,false,true,false,"-","-",1,"C_INTERNET",1,A,"beacon.8.lab",3,NXDOMAIN,false,"-",24881,CIkAbc2P6hc5cCMDxi
"Oct 25, 2025 @ 04:48:58.590","M-NFGZoBfVQxV9_uKgXa","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","ff02::fb","ff02::fb",5353,"fe80::6588:b5b4:d4a:6871, 192.168.56.1","60, 60",AA,0,IN,"ech-rog.local","ech-rog.local","-",local,"*","fe80::6588:b5b4:d4a:6871, 192.168.56.1",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:49:04.678","zeek.dns","1.0",CCWdPg1ThA5zNyotKh,"Oct 25, 2025 @ 04:49:14.712",event,zeek,"{""ts"":1761360538.590211,""uid"":""CCWdPg1ThA5zNyotKh"",""id.orig_h"":""fe80::6588:b5b4:d4a:6871"",""id.orig_p"":5353,""id.resp_h"":""ff02::fb"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.0009729862213134766,""query"":""ech-rog.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::6588:b5b4:d4a:6871"",""192.168.56.1""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","674,643","1:KLm6QgPlRwgF19py8dmuC4uMmkE=",external,dns,udp,"fe80::6588:b5b4:d4a:6871, ff02::fb",zeek,"fe80::6588:b5b4:d4a:6871","fe80::6588:b5b4:d4a:6871",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::6588:b5b4:d4a:6871, 192.168.56.1",1,"C_INTERNET",255,"*","ech-rog.local",0,NOERROR,false,"0.001",0,CCWdPg1ThA5zNyotKh
"Oct 25, 2025 @ 04:48:58.589","MuNFGZoBfVQxV9_uKgXa","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","224.0.0.251","224.0.0.251",5353,"fe80::6588:b5b4:d4a:6871, 192.168.56.1","60, 60",AA,0,IN,"ech-rog.local","ech-rog.local","-",local,"*","fe80::6588:b5b4:d4a:6871, 192.168.56.1",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:49:04.678","zeek.dns","1.2",CyWNJh3hA40ZcQRWFb,"Oct 25, 2025 @ 04:49:14.712",event,zeek,"{""ts"":1761360538.589621,""uid"":""CyWNJh3hA40ZcQRWFb"",""id.orig_h"":""192.168.56.1"",""id.orig_p"":5353,""id.resp_h"":""224.0.0.251"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.001210927963256836,""query"":""ech-rog.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::6588:b5b4:d4a:6871"",""192.168.56.1""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","674,187","1:yE1mvMiAIq2FzsFZ4s/DHt9ThWk=",outbound,dns,udp,"192.168.56.1, 224.0.0.251",zeek,"192.168.56.1","192.168.56.1",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::6588:b5b4:d4a:6871, 192.168.56.1",1,"C_INTERNET",255,"*","ech-rog.local",0,NOERROR,false,"0.001",0,CyWNJh3hA40ZcQRWFb
