"@timestamp","destination.ip","destination.port","dns.answers.ttl","dns.header_flags","dns.question.name","source.ip","source.port"
"Oct 19, 2025 @ 10:52:40.000","192.168.56.254",53,"-",RD,"x25wk5572w9.185xkwj1.qhaftfo0fu6.9eb76wcqba13aw.g9ujj5ikfue9w4uu.3kkixxmukzxj3ut.ouiqy0kahwsmu4jx.0hf10jzfzb.sjjha4xat13jt.a2lt3hdzt661hbm.v2ooj58ep.rcvfoxlupl.google.com","192.168.56.2",48040
"Oct 19, 2025 @ 10:52:31.411","192.168.56.3",53,"-",RD,"r.w.a.m.n.c.w.o.d.malicious.net","192.168.56.2",43342
"Oct 19, 2025 @ 10:52:24.578","192.168.56.254",53,"-",RD,"avfsbk.2h9jp8rt17.cloudflare.com","192.168.56.2",53426
"Oct 19, 2025 @ 10:52:24.245","192.168.56.1",53,"-",RD,"yi6ps2c1jm80vjs.microsoft.com","192.168.56.2",43974
"Oct 19, 2025 @ 10:52:19.231","192.168.56.1",53,"-",RD,"2sf53iud.poseacp.20fbkin522nc.mwj6aay4xz.fga2vk97rq1ataxd3c.ilpzo5zb.pyadnxhjscxpqn.f60spb55xf.28rzutrhw4nudsaat.7mgwkcqx8wftgesbj.ds8g2jnff2tvp42m5.google.com","192.168.56.2",52852
"Oct 19, 2025 @ 10:52:18.591","192.168.56.3",53,"-",RD,"184599849.microsoft.com","192.168.56.2",35089
"Oct 19, 2025 @ 10:52:18.294","192.168.56.5",53,"-",RD,"ujkd8m6kghq9yef.bin.com","192.168.56.2",47889
"Oct 19, 2025 @ 10:52:17.996","192.168.56.5",53,"-",RD,"w.p.p.r.i.a.i.r.malicious.net","192.168.56.2",47813
"Oct 19, 2025 @ 10:52:16.780","192.168.56.5",53,"-",RD,"kcal2kezxn7lt87vlg.jl910h.microsoft.com","192.168.56.2",50037
"Oct 19, 2025 @ 10:52:16.489","192.168.56.3",53,"-",RD,"i2xe02t5d0p302.github.com","192.168.56.2",47069
"Oct 19, 2025 @ 10:52:12.267","192.168.56.254",53,"-",RD,"3dokex4plgi.jjrqy9qz.openai.com","192.168.56.2",38533
"Oct 19, 2025 @ 10:52:11.762","192.168.56.1",53,"-",RD,"dqu187y0s.2z923dw9em92zl0.github.com","192.168.56.2",42594
"Oct 19, 2025 @ 10:52:11.106","192.168.56.5",53,"-",RD,"nln8u02mb.google.com","192.168.56.2",45774
"Oct 19, 2025 @ 10:52:10.206","192.168.56.1",53,"-",RD,"4qasfchbw632ks89o.microsoft.com","192.168.56.2",46332
"Oct 19, 2025 @ 10:52:06.027","192.168.56.3",53,"-",RD,"f33a78dyn.microsoft.com","192.168.56.2",32945
"Oct 19, 2025 @ 10:52:04.547","192.168.56.1",53,"-",RD,"google.com","192.168.56.2",48940
"Oct 19, 2025 @ 10:52:00.654","192.168.56.3",53,"-",RD,"bsoztxdftvb2s6ed.5ihh0klmb7l23l.microsoft.com","192.168.56.2",37376
"Oct 19, 2025 @ 10:51:59.528","192.168.56.5",53,"-",RD,"cymc37z.openai.com","192.168.56.2",56394
"Oct 19, 2025 @ 10:51:59.243","192.168.56.1",53,"-",RD,"z.o.u.m.r.m.malicious.net","192.168.56.2",54252
"Oct 19, 2025 @ 10:51:54.999","192.168.56.3",53,"-",RD,"nyj5pt65ue96elu7m.openai.com","192.168.56.2",55197
"Oct 19, 2025 @ 10:51:54.379","192.168.56.5",53,"-",RD,"nyj5pt65ue96elu7m.openai.com","192.168.56.2",35350
"Oct 19, 2025 @ 10:51:52.013","192.168.56.3",53,"-",RD,"qkq8cer90t599doi.github.com","192.168.56.2",47010
"Oct 19, 2025 @ 10:51:51.006","192.168.56.254",53,"-",RD,"r.m.a.x.f.k.q.h.w.s.malicious.net","192.168.56.2",46283
"Oct 19, 2025 @ 10:51:50.574","192.168.56.3",53,"-",RD,"r.m.a.x.f.k.q.h.w.s.malicious.net","192.168.56.2",59091
"Oct 19, 2025 @ 10:51:50.542","192.168.56.3",53,"-",RD,"r.m.a.x.f.k.q.h.w.s.malicious.net","192.168.56.2",42750
"Oct 19, 2025 @ 10:51:43.220","192.168.56.254",53,"-",RD,"1n8cle4kt.google.com","192.168.56.2",58869
"Oct 19, 2025 @ 10:51:37.339","192.168.56.3",53,"-",RD,"3mlp905xtf67ut.microsoft.com","192.168.56.2",42099
"Oct 19, 2025 @ 10:51:37.040","192.168.56.1",53,"-",RD,"525502732.microsoft.com","192.168.56.2",44528
"Oct 19, 2025 @ 10:51:36.710","192.168.56.1",53,"-",RD,"lb4uajdhx9h1wq1.ib665yy653.o1fq924a6l.f7y5yruxw4ykq1yd.fubaqx.tiglah.0pxhiw8ez.1kwwfwx02b7fl2.1vr4rjjvhox.ksph23pf5ch5jup0la.frz27onaxekw.rn82pi9hz.t7tbazrmhrhf.lynca1t18v4u.d36v7hwvprzf3yu.k9covqj8u26cd1k2o.google.com","192.168.56.2",36606
"Oct 19, 2025 @ 10:51:35.367","192.168.56.3",53,"-",RD,"h60whp.openai.com","192.168.56.2",58832
"Oct 19, 2025 @ 10:51:31.505","192.168.56.254",53,"-",RD,"9wvuilm10.github.com","192.168.56.2",41023
"Oct 19, 2025 @ 10:51:31.149","192.168.56.5",53,"-",RD,"l7p48hr.openai.com","192.168.56.2",33468
"Oct 19, 2025 @ 10:51:30.854","192.168.56.3",53,"-",RD,"i2il9l2jbcev.cloudflare.com","192.168.56.2",37503
"Oct 19, 2025 @ 10:51:23.600","192.168.56.5",53,"-",RD,"x84ft1.cloudflare.com","192.168.56.2",39081
"Oct 19, 2025 @ 10:51:22.795","192.168.56.254",53,"-",RD,"f2xfir.5km5t3ercklzeu5yl5.cloudflare.com","192.168.56.2",50964
"Oct 19, 2025 @ 10:51:22.276","192.168.56.1",53,"-",RD,"s9nhop369a0.github.com","192.168.56.2",45046
"Oct 19, 2025 @ 10:51:06.004","192.168.56.5",53,"-",RD,"abuw8d8hj3fkqg.github.com","192.168.56.2",55138
"Oct 19, 2025 @ 10:51:04.148","192.168.56.5",53,"-",RD,"4441306780.microsoft.com","192.168.56.2",47361
"Oct 19, 2025 @ 10:51:01.184","192.168.56.254",53,"-",RD,"00968.microsoft.com","192.168.56.2",33395
"Oct 19, 2025 @ 10:51:00.610","192.168.56.5",53,"-",RD,"google.com","192.168.56.2",60374
"Oct 19, 2025 @ 10:51:00.323","192.168.56.5",53,"-",RD,"2y42eh8f6rd6vmb3m.openai.com","192.168.56.2",38814
"Oct 19, 2025 @ 10:50:59.999","192.168.56.1",53,"-",RD,"00968.microsoft.com","192.168.56.2",51973
"Oct 19, 2025 @ 10:50:53.023","192.168.56.3",53,"-",RD,"microsoft.com","192.168.56.2",36904
"Oct 19, 2025 @ 10:50:52.307","192.168.56.254",53,"-",RD,"ml2psth57sr.hujvgw9.cloudflare.com","192.168.56.2",40515
"Oct 19, 2025 @ 10:50:50.859","192.168.56.3",53,"-",RD,"8535ektobb96vjlg4.0gl0pptdz0x2e.0p4k1ic408sno.jqc0f2yjdqzm.ub2fzb.yqs36j46ro1m.nw1h4x2o0.magt9vwvyekz8bre.k2cr8hj9.a7gvonkx5xic3cu5.h0988gdhy.qfzj9twdjlaql.um9d00bovm6lv2cq.yev1rfh.pn5qi819m8pk7do.google.com","192.168.56.2",34942
"Oct 19, 2025 @ 10:50:50.418","192.168.56.3",53,"-",RD,"8535ektobb96vjlg4.0gl0pptdz0x2e.0p4k1ic408sno.jqc0f2yjdqzm.ub2fzb.yqs36j46ro1m.nw1h4x2o0.magt9vwvyekz8bre.k2cr8hj9.a7gvonkx5xic3cu5.h0988gdhy.qfzj9twdjlaql.um9d00bovm6lv2cq.yev1rfh.pn5qi819m8pk7do.google.com","192.168.56.2",46385
"Oct 19, 2025 @ 10:50:50.382","192.168.56.5",53,"-",RD,"8535ektobb96vjlg4.0gl0pptdz0x2e.0p4k1ic408sno.jqc0f2yjdqzm.ub2fzb.yqs36j46ro1m.nw1h4x2o0.magt9vwvyekz8bre.k2cr8hj9.a7gvonkx5xic3cu5.h0988gdhy.qfzj9twdjlaql.um9d00bovm6lv2cq.yev1rfh.pn5qi819m8pk7do.google.com","192.168.56.2",57885
"Oct 19, 2025 @ 10:50:49.234","192.168.56.3",53,"-",RD,"i3hxqlt9.cloudflare.com","192.168.56.2",60154
"Oct 19, 2025 @ 10:50:48.943","192.168.56.254",53,"-",RD,"microsoft.com","192.168.56.2",55782
"Oct 19, 2025 @ 10:50:45.501","192.168.56.5",53,"-",RD,"r.y.m.m.h.g.c.z.r.malicious.net","192.168.56.2",42143
"Oct 19, 2025 @ 10:50:44.632","192.168.56.5",53,"-",RD,"skpy4b347q5j.github.com","192.168.56.2",50281
"Oct 19, 2025 @ 10:50:44.336","192.168.56.3",53,"-",RD,"4t2h6iu.microsoft.com","192.168.56.2",41008
"Oct 19, 2025 @ 10:50:40.971","192.168.56.5",53,"-",RD,"r.y.m.m.h.g.c.z.r.malicious.net","192.168.56.2",46551
"Oct 19, 2025 @ 10:50:33.528","192.168.56.1",53,"-",RD,"k8nif359pgwjr.microsoft.com","192.168.56.2",48556
"Oct 19, 2025 @ 10:50:32.363","192.168.56.5",53,"-",RD,"ae9xjlkj3ipn.openai.com","192.168.56.2",59932
"Oct 19, 2025 @ 10:50:32.330","192.168.56.3",53,"-",RD,"ae9xjlkj3ipn.openai.com","192.168.56.2",42048
"Oct 19, 2025 @ 10:50:31.837","192.168.56.1",53,"-",RD,"u1l8yjitc9xzwsd.2iqm3hfimqutau8wd.github.com","192.168.56.2",60411
"Oct 19, 2025 @ 10:50:31.050","192.168.56.3",53,"-",RD,"7902216168.microsoft.com","192.168.56.2",35221
"Oct 19, 2025 @ 10:50:29.981","192.168.56.5",53,"-",RD,"956yvlphqehwg8s.065jy34fz6.rnx8rbfu1.8632oxmkml6.bhfyapali95.d8w4sdrh.6ntd20lpv0bkckz40i.x38y896acp.e4nnu7i2svw6.93cqss25g.gfi2zkw.0cppghrl.zohwv6yqmp1c.bselq2.p928gps6.google.com","192.168.56.2",47054
"Oct 19, 2025 @ 10:50:29.691","192.168.56.5",53,"-",RD,"yng8cjpdptzyl5ox.cloudflare.com","192.168.56.2",33800
"Oct 19, 2025 @ 10:50:26.424","192.168.56.3",53,"-",RD,"q2c0cbqle.google.com","192.168.56.2",48380
"Oct 19, 2025 @ 10:50:25.296","192.168.56.1",53,"-",RD,"e71fv1q8hgmdw76h7.microsoft.com","192.168.56.2",45912
"Oct 19, 2025 @ 10:50:24.327","192.168.56.1",53,"-",RD,"9rip42ztwa8umvh2dy.ov5n81nyj7z4oe.google.com","192.168.56.2",59602
"Oct 19, 2025 @ 10:50:24.292","192.168.56.1",53,"-",RD,"x4nb62ts3.cloudflare.com","192.168.56.2",45851
"Oct 19, 2025 @ 10:50:20.597","192.168.56.3",53,"-",RD,"0yun4p4.8ied1h746rafqp.google.com","192.168.56.2",51012
"Oct 19, 2025 @ 10:50:20.556","192.168.56.1",53,"-",RD,"cloudflare.com","192.168.56.2",38390
"Oct 19, 2025 @ 10:50:19.963","192.168.56.3",53,"-",RD,"foep00g5udxfo.google.com","192.168.56.2",33373
"Oct 19, 2025 @ 10:50:18.249","192.168.56.254",53,"-",RD,"8br5z93bd5mlj4r.sozi0sc.rlmgl7.mhuydoa5zovs1g.f1xi8ah29ax5r9.te4rs5wd.yk9ss20ldq7.w0zh1d6.9rwe3qr42esig.7g271wzskjmgp.glxslwpkv5i5pwfftd.yddhxyzabv8zjcrqmx.jlm5852zd0zktu.muaoyl8dmal2.xt0a6vh84o3kzm11.omthq4.google.com","192.168.56.2",56502
"Oct 19, 2025 @ 10:50:12.995","192.168.56.254",53,"-",RD,"microsoft.com","192.168.56.2",33651
"Oct 19, 2025 @ 10:50:11.842","192.168.56.254",53,"-",RD,"microsoft.com","192.168.56.2",56810
"Oct 19, 2025 @ 10:50:03.982","192.168.56.1",53,"-",RD,"i.o.x.o.f.t.c.x.k.a.a.l.u.malicious.net","192.168.56.2",44162
"Oct 19, 2025 @ 10:49:56.346","192.168.56.3",53,"-",RD,"z0kygvly9o45cw4so.openai.com","192.168.56.2",46361
"Oct 19, 2025 @ 10:49:56.059","192.168.56.3",53,"-",RD,"z0kygvly9o45cw4so.openai.com","192.168.56.2",38910
"Oct 19, 2025 @ 10:49:54.872","192.168.56.1",53,"-",RD,"bin.com","192.168.56.2",49135
"Oct 19, 2025 @ 10:49:48.498","192.168.56.5",53,"-",RD,"cqcbhwe9xaa5g.microsoft.com","192.168.56.2",55933
"Oct 19, 2025 @ 10:49:45.475","192.168.56.3",53,"-",RD,"g.s.o.h.j.c.v.z.k.v.malicious.net","192.168.56.2",51864
"Oct 19, 2025 @ 10:49:44.509","192.168.56.5",53,"-",RD,"xy6tghixd17dufg4u.9y8u8c.microsoft.com","192.168.56.2",57777
"Oct 19, 2025 @ 10:49:43.476","192.168.56.3",53,"-",RD,"wwr940uju4lovcavx.openai.com","192.168.56.2",47153
"Oct 19, 2025 @ 10:49:42.476","192.168.56.3",53,"-",RD,"wwr940uju4lovcavx.openai.com","192.168.56.2",51355
"Oct 19, 2025 @ 10:49:36.031","192.168.56.5",53,"-",RD,"google.com","192.168.56.2",44832
"Oct 19, 2025 @ 10:49:34.834","192.168.56.5",53,"-",RD,"45002503936.microsoft.com","192.168.56.2",51290
"Oct 19, 2025 @ 10:49:33.984","192.168.56.1",53,"-",RD,"647hiu398w.github.com","192.168.56.2",58818
"Oct 19, 2025 @ 10:49:26.864","192.168.56.5",53,"-",RD,"5ifx8zr0l5v.cloudflare.com","192.168.56.2",38705
"Oct 19, 2025 @ 10:49:24.916","192.168.56.1",53,"-",RD,"m5oy5vai8qp.microsoft.com","192.168.56.2",37054
"Oct 19, 2025 @ 10:49:23.895","192.168.56.5",53,"-",RD,"aqw8ur5i.bin.com","192.168.56.2",40874
"Oct 19, 2025 @ 10:49:23.302","192.168.56.1",53,"-",RD,"aqw8ur5i.bin.com","192.168.56.2",60809
"Oct 19, 2025 @ 10:49:18.539","192.168.56.5",53,"-",RD,"vbx0t7oseg9nwcq4xx.google.com","192.168.56.2",44000
"Oct 19, 2025 @ 10:49:16.319","192.168.56.254",53,"-",RD,"openai.com","192.168.56.2",33741
"Oct 19, 2025 @ 10:49:12.648","ff02::1:3",5355,"-","-","win-sivms1g7j74","fe80::3aca:a7f1:9332:a384",51538
"Oct 19, 2025 @ 10:49:12.648","224.0.0.252",5355,"-","-","win-sivms1g7j74","192.168.56.3",51538
"Oct 19, 2025 @ 10:49:12.647","ff02::fb",5353,"60, 60",AA,"win-sivms1g7j74.local","fe80::3aca:a7f1:9332:a384",5353
"Oct 19, 2025 @ 10:49:12.646","224.0.0.251",5353,"60, 60",AA,"win-sivms1g7j74.local","192.168.56.3",5353
"Oct 19, 2025 @ 10:49:09.027","192.168.56.5",53,"-",RD,"bin.com","192.168.56.2",35859
"Oct 19, 2025 @ 10:49:08.463","192.168.56.254",53,"-",RD,"rtz5tyagq9ocqc1c.github.com","192.168.56.2",52411
"Oct 19, 2025 @ 10:49:03.667","192.168.56.5",53,"-",RD,"dtr1tyn52sux8dj8.wo77e0ajjvmtzvt.mtnzsmbx0sskf5dx.93mzs1p.qbehfwuduqj.nyz7wc.81280g55bpy63wjeb0.tmnt5d3.wquz2ia2j20.uspzwfzmrvem2.fnti5iv.gajq5vlv3s7q1d.u73ydz1l4rij8nvgjq.vl7e3go.1b9iwthhsyr1y4.ua6qnn1x12vgybs.google.com","192.168.56.2",49537
"Oct 19, 2025 @ 10:48:56.222","192.168.56.5",53,"-",RD,"e18cft356hti.microsoft.com","192.168.56.2",41733
"Oct 19, 2025 @ 10:48:55.361","192.168.56.1",53,"-",RD,"b0qkaro17r4cfgr.microsoft.com","192.168.56.2",35307
"Oct 19, 2025 @ 10:48:54.237","192.168.56.254",53,"-",RD,"q2byucirb8776sbnr.bin.com","192.168.56.2",56120
"Oct 19, 2025 @ 10:48:53.805","192.168.56.1",53,"-",RD,"q2byucirb8776sbnr.bin.com","192.168.56.2",46143
"Oct 19, 2025 @ 10:48:53.340","192.168.56.1",53,"-",RD,"q2byucirb8776sbnr.bin.com","192.168.56.2",43513
"Oct 19, 2025 @ 10:48:51.769","192.168.56.1",53,"-",RD,"588qvh38qj97l.microsoft.com","192.168.56.2",54222
"Oct 19, 2025 @ 10:48:43.605","192.168.56.1",53,"-",RD,"oyv5agrm.dk20jkg.cloudflare.com","192.168.56.2",38344
"Oct 19, 2025 @ 10:48:43.119","192.168.56.5",53,"-",RD,"zyihz7ov.z9n8wapzr.cloudflare.com","192.168.56.2",37271
"Oct 19, 2025 @ 10:48:42.522","192.168.56.254",53,"-",RD,"820849359.microsoft.com","192.168.56.2",42202
"Oct 19, 2025 @ 10:48:36.564","192.168.56.254",53,"-",RD,"70ni0462.4kz8ul2p.github.com","192.168.56.2",60580
"Oct 19, 2025 @ 10:48:35.153","192.168.56.254",53,"-",RD,"x.y.u.o.y.b.g.q.r.g.z.i.c.malicious.net","192.168.56.2",35681
"Oct 19, 2025 @ 10:48:34.724","192.168.56.254",53,"-",RD,"x.y.u.o.y.b.g.q.r.g.z.i.c.malicious.net","192.168.56.2",52456
"Oct 19, 2025 @ 10:48:34.266","192.168.56.254",53,"-",RD,"x.y.u.o.y.b.g.q.r.g.z.i.c.malicious.net","192.168.56.2",33528
"Oct 19, 2025 @ 10:48:31.558","192.168.56.5",53,"-",RD,"openai.com","192.168.56.2",35569
"Oct 19, 2025 @ 10:48:22.318","192.168.56.5",53,"-",RD,"cl967t0.4pfxixwhg.openai.com","192.168.56.2",56978
"Oct 19, 2025 @ 10:48:19.563","192.168.56.254",53,"-",RD,"microsoft.com","192.168.56.2",54611
"Oct 19, 2025 @ 10:48:19.175","192.168.56.1",53,"-",RD,"vtzjhjw33r9t2w5s2z.google.com","192.168.56.2",42222
"Oct 19, 2025 @ 10:48:12.641","192.168.56.3",53,"-",RD,"4gslfjl61uc89lls7f.google.com","192.168.56.2",58803
"Oct 19, 2025 @ 10:48:11.923","192.168.56.5",53,"-",RD,"mqwi8vi4rl70.uyd3tmnmfmf3wv954.bin.com","192.168.56.2",39344
"Oct 19, 2025 @ 10:48:03.465","192.168.56.5",53,"-",RD,"zj0t479p93r.bin.com","192.168.56.2",42397
"Oct 19, 2025 @ 10:48:02.890","192.168.56.1",53,"-",RD,"lamsldt7djjzk1ck.github.com","192.168.56.2",57546
"Oct 19, 2025 @ 10:48:02.301","192.168.56.254",53,"-",RD,"e.v.r.x.w.g.l.c.t.j.m.z.malicious.net","192.168.56.2",37196
"Oct 19, 2025 @ 10:47:57.347","192.168.56.5",53,"-",RD,"av7mfy4mexp.bin.com","192.168.56.2",41781
"Oct 19, 2025 @ 10:47:56.847","192.168.56.5",53,"-",RD,"mqj4tunbkd1v44.t8h91stipq9ij.github.com","192.168.56.2",54746
"Oct 19, 2025 @ 10:47:56.334","192.168.56.5",53,"-",RD,"b12fgyq.75kdhcw66x4.bin.com","192.168.56.2",39778
"Oct 19, 2025 @ 10:47:56.016","192.168.56.1",53,"-",RD,"6fvuzer984ww.bin.com","192.168.56.2",36366
"Oct 19, 2025 @ 10:47:55.732","192.168.56.1",53,"-",RD,"57216818.microsoft.com","192.168.56.2",40681
"Oct 19, 2025 @ 10:47:55.451","192.168.56.3",53,"-",RD,"bin.com","192.168.56.2",46439
"Oct 19, 2025 @ 10:47:55.164","192.168.56.254",53,"-",RD,"v.v.z.m.s.a.r.w.i.r.malicious.net","192.168.56.2",42673
"Oct 19, 2025 @ 10:47:53.988","192.168.56.5",53,"-",RD,"bin.com","192.168.56.2",37817
"Oct 19, 2025 @ 10:47:53.079","192.168.56.5",53,"-",RD,"bin.com","192.168.56.2",45089
"Oct 19, 2025 @ 10:47:47.388","192.168.56.5",53,"-",RD,"71932680992.microsoft.com","192.168.56.2",53814
"Oct 19, 2025 @ 10:47:37.899","192.168.56.5",53,"-",RD,"n.s.p.c.m.z.t.malicious.net","192.168.56.2",40880
"Oct 19, 2025 @ 10:47:37.168","192.168.56.3",53,"-",RD,"jejgl3mv6ojs9omxq.17ivocrtu59o28z.ax1m3g4su7a1ur8.0h8k2g.xcrs5pyy7eo.nhrnc5.43eaye9r40ylky.afuf6wkudvr.91wn00hx0gu7hb1bf7.20yvydxcrys5.rh3dzdn4.umxhp1rkelgzk3qor.slzgmfg.tccykq.google.com","192.168.56.2",41683
"Oct 19, 2025 @ 10:47:36.715","192.168.56.5",53,"-",RD,"jejgl3mv6ojs9omxq.17ivocrtu59o28z.ax1m3g4su7a1ur8.0h8k2g.xcrs5pyy7eo.nhrnc5.43eaye9r40ylky.afuf6wkudvr.91wn00hx0gu7hb1bf7.20yvydxcrys5.rh3dzdn4.umxhp1rkelgzk3qor.slzgmfg.tccykq.google.com","192.168.56.2",49902
"Oct 19, 2025 @ 10:47:36.280","192.168.56.3",53,"-",RD,"jejgl3mv6ojs9omxq.17ivocrtu59o28z.ax1m3g4su7a1ur8.0h8k2g.xcrs5pyy7eo.nhrnc5.43eaye9r40ylky.afuf6wkudvr.91wn00hx0gu7hb1bf7.20yvydxcrys5.rh3dzdn4.umxhp1rkelgzk3qor.slzgmfg.tccykq.google.com","192.168.56.2",49008
"Oct 19, 2025 @ 10:47:34.843","192.168.56.1",53,"-",RD,"xtupk4n39by90x0.md3045vqfaxxdz9r.microsoft.com","192.168.56.2",50834
"Oct 19, 2025 @ 10:47:34.267","192.168.56.254",53,"-",RD,"weczlttyyi.z1g43hx6.google.com","192.168.56.2",40739
"Oct 19, 2025 @ 10:47:33.229","192.168.56.3",53,"-",RD,"6ov73uq.ewqmslzt4i2jej4j.microsoft.com","192.168.56.2",56146
"Oct 19, 2025 @ 10:47:32.716","192.168.56.5",53,"-",RD,"7883090181.microsoft.com","192.168.56.2",50565
"Oct 19, 2025 @ 10:47:28.213","192.168.56.254",53,"-",RD,"ypqvtiwm25wipze1zl.github.com","192.168.56.2",55692
"Oct 19, 2025 @ 10:47:19.885","192.168.56.1",53,"-",RD,"txlm34st7.iahvqrniqviyd6.openai.com","192.168.56.2",45819
"Oct 19, 2025 @ 10:47:19.598","192.168.56.254",53,"-",RD,"ix3iv5j6wu2.cloudflare.com","192.168.56.2",47810
"Oct 19, 2025 @ 10:47:18.689","192.168.56.254",53,"-",RD,"42bc1ip.wvn8f49k.xq5lkvffvf5wmxjawb.pg6txyl7ej9rzf.j1f8dam1fk0rx.2nvuhj8e9qev.i4gnbu8n2jn.2a7eoz11d.mibocn.8xvuxuu93arpn.w5u476.52rjj0woq.ghr5uksj9.0ok39k1uhyx3.uaytnfy1jcfd.google.com","192.168.56.2",39368
"Oct 19, 2025 @ 10:47:18.401","192.168.56.5",53,"-",RD,"hgcf519j6uzdpxbx3s.openai.com","192.168.56.2",50796
"Oct 19, 2025 @ 10:47:15.169","192.168.56.5",53,"-",RD,"42bc1ip.wvn8f49k.xq5lkvffvf5wmxjawb.pg6txyl7ej9rzf.j1f8dam1fk0rx.2nvuhj8e9qev.i4gnbu8n2jn.2a7eoz11d.mibocn.8xvuxuu93arpn.w5u476.52rjj0woq.ghr5uksj9.0ok39k1uhyx3.uaytnfy1jcfd.google.com","192.168.56.2",49390
"Oct 19, 2025 @ 10:47:09.844","192.168.56.5",53,"-",RD,"7p94avb8pf4q1pg9.github.com","192.168.56.2",34371
"Oct 19, 2025 @ 10:47:09.414","192.168.56.254",53,"-",RD,"7p94avb8pf4q1pg9.github.com","192.168.56.2",47852
"Oct 19, 2025 @ 10:47:08.982","192.168.56.254",53,"-",RD,"7p94avb8pf4q1pg9.github.com","192.168.56.2",45102
"Oct 19, 2025 @ 10:47:08.540","192.168.56.1",53,"-",RD,"7p94avb8pf4q1pg9.github.com","192.168.56.2",54125
"Oct 19, 2025 @ 10:47:07.367","192.168.56.3",53,"-",RD,"mhmnhlo8vwsb8edh.bin.com","192.168.56.2",53711
"Oct 19, 2025 @ 10:47:07.071","192.168.56.1",53,"-",RD,"djou0jcg.openai.com","192.168.56.2",36851
"Oct 19, 2025 @ 10:46:59.725","192.168.56.3",53,"-",RD,"google.com","192.168.56.2",49199
"Oct 19, 2025 @ 10:46:53.389","192.168.56.3",53,"-",RD,"nbi9d0jldg24pn92.hsmwfxj3yv.microsoft.com","192.168.56.2",35819
"Oct 19, 2025 @ 10:46:49.047","192.168.56.5",53,"-",RD,"hu5nyg3od6pxb5w.microsoft.com","192.168.56.2",48687
"Oct 19, 2025 @ 10:46:48.454","192.168.56.5",53,"-",RD,"dqwl5zdx.4tdi1fty6n58lsb.waqrxmfd.5o1fwf.wb0vdllnd7prc6l.ab8bqvefs6sq.koy7hcmkprtr.6kcxx8h6.v6aekrlc1.7nsskntnz424.nzq8syteijqxftrms.s4y46lcu.google.com","192.168.56.2",59566
"Oct 19, 2025 @ 10:46:47.849","192.168.56.254",53,"-",RD,"openai.com","192.168.56.2",39957
"Oct 19, 2025 @ 10:46:43.592","192.168.56.254",53,"-",RD,"q.p.m.f.y.n.c.h.malicious.net","192.168.56.2",56761
"Oct 19, 2025 @ 10:46:40.118","192.168.56.1",53,"-",RD,"u7jt8hex3yp5i.g2tzbv.bin.com","192.168.56.2",56226
"Oct 19, 2025 @ 10:46:39.831","192.168.56.5",53,"-",RD,"u1htlw2quj8or.g80azekld4vf.openai.com","192.168.56.2",51599
"Oct 19, 2025 @ 10:46:39.007","192.168.56.5",53,"-",RD,"cviy5753tztc.2k90b026r9s37d.openai.com","192.168.56.2",59377
"Oct 19, 2025 @ 10:46:38.735","192.168.56.3",53,"-",RD,"9htib0.github.com","192.168.56.2",36269
"Oct 19, 2025 @ 10:46:32.724","192.168.56.5",53,"-",RD,"c8t8ux.lgbmq09orp8ha6m.aa4us3he.urq5419h7fnrwop341.v2pevamu3dghm2byx4.1ibn8a6n.n2gh6qynb.h1315mmi.nc3vpxbxwub47136.u470ry8hhv.5eg9ku.google.com","192.168.56.2",39949
"Oct 19, 2025 @ 10:46:32.436","192.168.56.5",53,"-",RD,"674827.microsoft.com","192.168.56.2",49035
"Oct 19, 2025 @ 10:46:31.221","192.168.56.5",53,"-",RD,"c8t8ux.lgbmq09orp8ha6m.aa4us3he.urq5419h7fnrwop341.v2pevamu3dghm2byx4.1ibn8a6n.n2gh6qynb.h1315mmi.nc3vpxbxwub47136.u470ry8hhv.5eg9ku.google.com","192.168.56.2",43399
"Oct 19, 2025 @ 10:46:30.568","192.168.56.254",53,"-",RD,"c1m0z7gypo4ff4aa.openai.com","192.168.56.2",51289
"Oct 19, 2025 @ 10:46:24.587","192.168.56.5",53,"-",RD,"xt501c3ygspwp.3y0hwii8lovyrx.2dj1s3.qp2yin6x45tjec.shh6iyxh6.ziq0w3jg8a.lu83onscjlw.nm53yrm0ufw.hbh3cz0tmap0bo5.59tbav8b8qmj5.e9myys86vi1.kl97t2o3z61y.pdo9lmfqdktwm3t1.bvwpkr8k.x2crkpv1wzwaury3ee.trsjgtwx9f1hskja.google.com","192.168.56.2",45189
"Oct 19, 2025 @ 10:46:24.247","192.168.56.254",53,"-",RD,"e6n05ftljud90n.microsoft.com","192.168.56.2",40161
"Oct 19, 2025 @ 10:46:23.964","192.168.56.1",53,"-",RD,"10ccpw8ip5lys01vxo.bin.com","192.168.56.2",52932
"Oct 19, 2025 @ 10:46:17.285","192.168.56.3",53,"-",RD,"p.k.o.x.u.b.h.a.u.x.malicious.net","192.168.56.2",47888
"Oct 19, 2025 @ 10:46:16.334","192.168.56.3",53,"-",RD,"4n42lepinbg6v.openai.com","192.168.56.2",34007
"Oct 19, 2025 @ 10:46:16.015","192.168.56.5",53,"-",RD,"4n42lepinbg6v.openai.com","192.168.56.2",34559
"Oct 19, 2025 @ 10:46:15.441","192.168.56.1",53,"-",RD,"p.k.o.x.u.b.h.a.u.x.malicious.net","192.168.56.2",38827
